STT,query_id,query_text,product_id,product_name,product_price,product_specs,violates_hard_constraint,is_relevant,notes
177,A6,Laptop SSD 512GB,201,"Laptop Lenovo Gaming LOQ 15ARP10 - 83S000CNVN (R7 170, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",30890000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 7 - 170"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 1.8, ""battery"": 57.5, ""storage"": 1024, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
178,A6,Laptop SSD 512GB,202,"Laptop Acer Aspire Go 15 AG15-52P-52WT - NX.JWKSV.001 (Ultra 5 115U, 16GB, 512GB, Full HD, Win11)",24090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Meteor Lake - 115U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.59, ""battery"": 50.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
179,A6,Laptop SSD 512GB,203,"Laptop Lenovo Ideapad Slim 3 15IWC11 - 83RR00CVVN (Core 5 320, 8GB, 512GB, WUXGA, Win11)",20290000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Wildcat Lake - 320"", ""ram"": 8, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.59, ""battery"": 50.0, ""storage"": 512, ""material"": ""Vỏ nhựa - Nắp lưng bằng nhôm"", ""screen_size"": 15.3, ""refresh_rate"": 60}",,TRUE,
180,A6,Laptop SSD 512GB,204,"Laptop HP OmniBook 5 AI 16 af1048TU - BZ7Q9PA (Ultra 5 225U, 16GB, 512GB, WUXGA, OfficeH24, Win11)",26690000,"{""os"": ""Windows 11 Home SL + Office Home 2024 vĩnh viễn"", ""cpu"": ""Intel Core Ultra 5 Arrow Lake - 225U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.725, ""battery"": 59.0, ""storage"": 512, ""material"": ""Vỏ hợp kim Nhôm"", ""screen_size"": 16.0}",,TRUE,
181,A6,Laptop SSD 512GB,205,"Laptop Acer Gaming Aspire 7 A715-59G-59RD - NH.DXUSV.001 (Core 5 210H, 16GB, 512GB, RTX 3050 4GB, Fulll HD 144Hz, Win11)",28390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Raptor Lake - 210H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 4 GB"", ""weight"": 1.99, ""battery"": 54.0, ""storage"": 512, ""material"": ""Vỏ kim loại"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
182,A6,Laptop SSD 512GB,206,"Laptop Dell 14 DC14250 - DC4C5386W (Core 5 120U, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",27390000,"{""os"": ""Windows 11 Home + Microsoft Office Home 2024 vĩnh viễn + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core 5 Raptor Lake - 120U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.69, ""battery"": 54.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
183,A6,Laptop SSD 512GB,207,"Laptop HP 15 fd1486TU - D0BH3PA (Ultra 5 125H, 24GB, 512GB, Full HD, Win11)",25090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Meteor Lake - 125H"", ""ram"": 24, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.623, ""battery"": 41.04, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6}",,TRUE,
184,A6,Laptop SSD 512GB,208,"Laptop Dell 15 DC15250 - DC15250-i5U165W11SLU-27 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeHS24+365, Win11)",23390000,"{""os"": ""Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core i5 Raptor Lake - 1334U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.9, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
185,A6,Laptop SSD 512GB,209,"Laptop Lenovo IdeaPad Slim 3 15IWC11 - 83RR00AAVN (Core 5 320, 16GB, 512GB, WUXGA, Win11)",24090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Wildcat Lake - 320"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.59, ""battery"": 50.0, ""storage"": 512, ""material"": ""Vỏ nhựa - Nắp lưng bằng nhôm"", ""screen_size"": 15.3, ""refresh_rate"": 60}",,TRUE,
186,A6,Laptop SSD 512GB,210,"Laptop Asus Vivobook 15 X1504VA - BQ3394W (i3 1315U, 8GB, 512GB, Full HD, Win11)",16590000,"{""os"": ""Windows 11 Home"", ""cpu"": ""Intel Core i3 Raptor Lake - 1315U"", ""ram"": 8, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.7, ""battery"": 42.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
187,A6,Laptop SSD 512GB,211,"Laptop SingPC M16-i595 (i5 1235U, 16GB, 512GB, WUXGA, Win11 Pro)",18490000,"{""os"": ""Windows 11 Pro"", ""cpu"": ""Intel Core i5 Alder Lake - 1235U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.1, ""battery"": 50.0, ""storage"": 512, ""material"": ""Vỏ bằng kim loại - Chiếu nghỉ tay bằng nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
188,A6,Laptop SSD 512GB,212,"Laptop Acer Aspire Lite 15 AL15-21P-R91W - NX.DNRSV.002 (R5 40, 16GB, 512GB, Full HD, Win11)",21090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 5 - 40"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.45, ""battery"": 53.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
189,A6,Laptop SSD 512GB,213,"Laptop Acer Nitro ProPanel ANV15-52-50RB - NH.QUASV.002 (Core 5 210H, 16GB, 512GB, RTX 4050 6GB, Full HD 180Hz, Win11)",34890000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Raptor Lake - 210H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 4050, 6 GB"", ""weight"": 2.1, ""battery"": 57.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 180}",,TRUE,
190,A6,Laptop SSD 512GB,214,Laptop MacBook Pro 16 inch M5 Pro 48GB/1TB,95990000,"{""os"": ""macOS Tahoe"", ""cpu"": ""Apple M5 Pro"", ""ram"": 48, ""vga"": ""Card tích hợp - 20 nhân GPU"", ""weight"": 2.14, ""battery"": 100.0, ""storage"": 1024, ""material"": ""Vỏ nhôm tái chế 100%"", ""screen_size"": 16.2, ""refresh_rate"": 120}",,TRUE,
191,A6,Laptop SSD 512GB,215,"Laptop Acer Gaming Predator Helios Neo 16 AI PHN16 73 757W - NH.QVQSV.001 (Ultra 7 255HX, 32GB, 1TB, RTX 5060 8GB, 2K+ 240Hz, Win11)",62390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 7 Arrow Lake - 255HX"", ""ram"": 32, ""vga"": ""Card rời - NVIDIA GeForce RTX 5060, 8 GB"", ""weight"": 2.7, ""battery"": 90.0, ""storage"": 2048, ""material"": ""Vỏ nhựa - Nắp lưng bằng nhôm"", ""screen_size"": 16.0, ""refresh_rate"": 240}",,TRUE,
192,A6,Laptop SSD 512GB,216,"Laptop Dell Pro 14 Essential PV14250 - PV14250-120U-16512W-BL (Core 5 120U, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",28390000,"{""os"": ""Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core 5 Raptor Lake - 120U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi)"", ""weight"": 1.69, ""battery"": 54.0, ""storage"": 512, ""material"": ""Vỏ kim loại"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
193,A6,Laptop SSD 512GB,217,"Laptop Asus Vivobook 14 X1407CA - LY008W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",23790000,"{""os"": ""Windows 11 Home"", ""cpu"": ""Intel Core Ultra 5 Arrow Lake - 225H"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Arc Graphics"", ""weight"": 1.46, ""battery"": 70.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
194,A6,Laptop SSD 512GB,218,"Laptop HP Probook 455 G10 - B8PG7AT (R5 7530U, 16GB, 512GB, Full HD, Win11)",21090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 5 - 7530U"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.7, ""battery"": 51.0, ""storage"": 512, ""material"": ""Vỏ kim loại"", ""screen_size"": 15.6}",,TRUE,
195,A6,Laptop SSD 512GB,219,"Laptop HP Gaming VICTUS 15 fb3116AX - BX8U4PA (R7 7445HS, 16GB, 512GB, RTX3050 6GB, Full HD 144Hz, Win11)",28890000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 7 - 7445HS"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 2.29, ""battery"": 52.5, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
196,A6,Laptop SSD 512GB,220,"Laptop Lenovo IdeaPad Slim 3 14IWC11 - 83RQ002PVN (Core 5 320, 8GB, 512GB, WUXGA, Win11)",20290000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Wildcat Lake - 320"", ""ram"": 8, ""vga"": ""Card tích hợp - Integrated Graphics"", ""weight"": 1.39, ""battery"": 50.0, ""storage"": 512, ""material"": ""Vỏ nhựa - Nắp lưng bằng nhôm"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
197,A6,Laptop SSD 512GB,221,"Laptop Asus Vivobook Go 15 E1504FA - BQ350W (R5 40, 16GB, 512GB, Full HD, Win11)",21890000,"{""os"": ""Windows 11 Home"", ""cpu"": ""AMD Ryzen 5 - 40"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.63, ""battery"": 70.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
198,A6,Laptop SSD 512GB,222,"Laptop Dell 15 DC15250 - DC5I7748W1 (i7 1355U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",25890000,"{""os"": ""Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic"", ""cpu"": ""Intel Core i7 Raptor Lake - 1355U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.65, ""battery"": 54.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
199,A6,Laptop SSD 512GB,223,"Laptop Lenovo IdeaPad Slim 3 14ARP10 - 83K600E6VN (R5 7535HS, 16GB, 512GB, WUXGA, Win11)",22490000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 5 - 7533HS"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon 660M Graphics"", ""weight"": 1.39, ""battery"": 50.0, ""storage"": 512, ""material"": ""Mặt lưng nhôm - Mặt dưới nhựa"", ""screen_size"": 14.0}",,TRUE,
200,A6,Laptop SSD 512GB,224,"Laptop Asus Vivobook S16 S3607VA - RP155WS (Core 5 210H, 16GB, 512GB, WUXGA 144Hz, OfficeH24+365, Win11)",22390000,"{""os"": ""Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic"", ""cpu"": ""Intel Core 5 Raptor Lake - 210H"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.7, ""battery"": 70.0, ""storage"": 512, ""material"": ""Vỏ kim loại - Nắp lưng bằng nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 144}",,TRUE,
201,A6,Laptop SSD 512GB,260,"Laptop HP 240R G9 - AX3C6AT (i3 1315U, 8GB, 512GB, Full HD, Win11)",15890000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i3 Raptor Lake - 1315U"", ""ram"": 8, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.397, ""battery"": 41.04, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0}",,TRUE,
202,A6,Laptop SSD 512GB,261,Laptop MacBook Pro 16 inch M5 Pro 24GB/1TB,79990000,"{""os"": ""macOS Tahoe"", ""cpu"": ""Apple M5 Pro"", ""ram"": 24, ""vga"": ""Card tích hợp - 20 nhân GPU"", ""weight"": 2.14, ""battery"": 100.0, ""storage"": 1024, ""material"": ""Vỏ nhôm tái chế 100%"", ""screen_size"": 16.2, ""refresh_rate"": 120}",,TRUE,
203,A6,Laptop SSD 512GB,262,"Laptop Acer Gaming Nitro ProPanel ANV16-72-71T9 - NH.QUNSV.001 (Core 7 240H, 16GB, 512GB, RTX 5060 8GB, WUXGA 180Hz, Win11)",45390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 7 Raptor Lake - 240H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 5060, 8 GB"", ""weight"": 2.4, ""battery"": 76.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 180}",,TRUE,
204,A6,Laptop SSD 512GB,263,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV003CVN (i5 13450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",31190000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i5 Raptor Lake - 13450HX"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 2.38, ""battery"": 60.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
205,A6,Laptop SSD 512GB,264,"Laptop HP Pavilion 16 af0055TU - AY8C4PA (Ultra 5 125U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",22790000,"{""os"": ""Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn"", ""cpu"": ""Intel Core Ultra 5 Meteor Lake - 125U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.7, ""battery"": 59.0, ""storage"": 512, ""material"": ""Vỏ kim loại"", ""screen_size"": 16.0}",,TRUE,
206,A6,Laptop SSD 512GB,265,"Laptop Acer Aspire Lite 15 AL15-46P-R73C - NX.JXMSV.001 (R3 5400U, 8GB, 512GB, Full HD, Win11)",16890000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 3 - 5400U"", ""ram"": 8, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.45, ""battery"": 53.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
207,A6,Laptop SSD 512GB,266,"Laptop Dell Inspiron 14 5441 - 5MNK1 (X1P 64 100, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",26690000,"{""os"": ""Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic"", ""cpu"": ""Snapdragon X Plus - X1P-64-100"", ""ram"": 16, ""vga"": ""Card tích hợp - Qualcomm Adreno GPU"", ""weight"": 1.53, ""battery"": 54.0, ""storage"": 512, ""material"": ""Vỏ kim loại - Nhôm"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
208,A6,Laptop SSD 512GB,293,"Laptop HP 15 fd2127TU - D72CCPA (Ultra 5 225U, 16GB, 512GB, Full HD, Win11)",25290000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Arrow Lake - 225U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.65, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6}",,TRUE,
209,A6,Laptop SSD 512GB,267,"Laptop Dell 15 DC15250 - DC5I5357W1 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",22890000,"{""os"": ""Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic"", ""cpu"": ""Intel Core i5 Raptor Lake - 1334U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.65, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
210,A6,Laptop SSD 512GB,268,"Laptop HP Gaming VICTUS 15 fb3115AX - BX9C9PA (R7 7445HS, 16GB, 512GB, RTX4050 6GB, Full HD 144Hz, Win11)",31390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 7 - 7445HS"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 4050, 6 GB"", ""weight"": 2.29, ""battery"": 70.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
211,A6,Laptop SSD 512GB,269,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV01ANVN (i5 13450HX, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",30690000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i5 Raptor Lake - 13450HX"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 2.38, ""battery"": 60.0, ""storage"": 1024, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
212,A6,Laptop SSD 512GB,270,"Laptop Acer Gaming Nitro ProPanel ANV15 52 72BM - NH.QZ9SV.004 (i7 13620H, 16GB, 512GB, RTX5050 8GB, Full HD 180Hz, Win11)",38390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 13620H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 5050, 8 GB"", ""weight"": 2.1, ""battery"": 76.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 180}",,TRUE,
213,A6,Laptop SSD 512GB,271,"Laptop Acer Gaming Nitro ProPanel AN16S 61 R193 - NH.QXTSV.001 (R9 AI 365, 16GB, 512GB, RTX 5070 8GB, 2K+ 180Hz, Win11)",61390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen AI 9 - 365"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 5070, 8 GB"", ""weight"": 2.18, ""battery"": 76.0, ""storage"": 2048, ""material"": ""Vỏ bằng kim loại - Chiếu nghỉ tay bằng nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 180}",,TRUE,
214,A6,Laptop SSD 512GB,272,"Laptop Acer Aspire Lite 16 AL16-71P-582Q - NX.DRSSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+ 120Hz, Win11)",26090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Meteor Lake - 125H"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Arc Graphics"", ""weight"": 1.6, ""battery"": 58.0, ""storage"": 4096, ""material"": ""Vỏ nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 120}",,TRUE,
215,A6,Laptop SSD 512GB,273,"Laptop Asus VivoBook Go 14 E1404FA - EB945W (R5 40, 16GB, 512GB, Full HD, Win11)",21790000,"{""os"": ""Windows 11 Home"", ""cpu"": ""AMD Ryzen 5 - 40"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.38, ""battery"": 90.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
216,A6,Laptop SSD 512GB,274,"Laptop Dell 14 DC14250 - DC14250-C3U085W11SLU-27 (Core 3 100U, 8GB, 512GB, Full HD+, OfficeH24+365, Win11)",19190000,"{""os"": ""Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core 3 Raptor Lake - 100U"", ""ram"": 8, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.69, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
217,A6,Laptop SSD 512GB,275,"Laptop HP OmniBook 5 AI 16 af1046TU - BZ7Q8PA (Ultra 5 225U, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",27690000,"{""os"": ""Windows 11 Home SL + Office Home 2024 vĩnh viễn"", ""cpu"": ""Intel Core Ultra 5 Arrow Lake - 225U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.734, ""battery"": 59.0, ""storage"": 512, ""material"": ""Vỏ hợp kim Nhôm"", ""screen_size"": 16.0}",,TRUE,
218,A6,Laptop SSD 512GB,276,"Laptop HP 15 fd1487TU - D0BH4PA (Ultra 5 125H, 24GB, 512GB, Full HD, Win11)",25090000,"{""os"": ""Windows 11 Home"", ""cpu"": ""Intel Core Ultra 5 Meteor Lake - 125H"", ""ram"": 24, ""vga"": ""Card tích hợp - Intel Arc Graphics"", ""weight"": 1.65, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6}",,TRUE,
219,A6,Laptop SSD 512GB,277,"Laptop Dell 15 DC15250 - 71084747 (i7 1355U, 16GB, 512GB, Full HD 120 Hz, OfficeHS24+365, Win11)",25890000,"{""os"": ""Windows 11 Home + Microsoft Office Home 2024 vĩnh viễn + Microsoft 365 Basic 1 năm"", ""cpu"": ""Intel Core i7 Raptor Lake - 1355U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.65, ""battery"": 41.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
220,A6,Laptop SSD 512GB,278,"Laptop Acer Aspire Lite 15 AL15-48P-R86Q - NX.DS1SV.002 (R7 5825U, 8GB, 512GB, Full HD, Win11)",20090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 7 - 5825U"", ""ram"": 8, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.45, ""battery"": 58.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 60}",,TRUE,
221,A6,Laptop SSD 512GB,279,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000FVN (i7 13620H, 24GB, 512GB, WUXGA, Win11)",24490000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 13620H"", ""ram"": 24, ""vga"": ""Card tích hợp - Intel UHD Graphics"", ""weight"": 1.63, ""battery"": 60.0, ""storage"": 512, ""material"": ""Vỏ nhựa - nắp lưng bằng kim loại"", ""screen_size"": 15.3, ""refresh_rate"": 60}",,TRUE,
222,A6,Laptop SSD 512GB,280,"Laptop Acer Aspire Lite 16 G2 AL16 52P 76DU - NX.J2SSV.005 (i7 1355U, 16GB, 512GB, Full HD+, Win11)",21090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 1355U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Iris Xe Graphics eligible"", ""weight"": 1.7, ""battery"": 58.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 16.0, ""refresh_rate"": 60}",,TRUE,
223,A6,Laptop SSD 512GB,281,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 41 R0FE - NH.QPFSV.005 (R7 7735HS, 16GB, 512GB, RTX 3050 6GB, Full HD 180Hz, Win11)",31390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""AMD Ryzen 7 - 7735HS"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 3050, 6 GB"", ""weight"": 2.1, ""battery"": 57.0, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 180}",,TRUE,
224,A6,Laptop SSD 512GB,282,"Laptop MSI Modern 14 F1MG - 432VN (Core 5 120U, 16GB, 512GB, Full HD, Win11)",20090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core 5 Raptor Lake - 120U"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.5, ""battery"": 46.8, ""storage"": 512, ""material"": ""Vỏ nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
225,A6,Laptop SSD 512GB,283,"Laptop MSI Gaming Cyborg 15 A13VEK - 1423VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",31390000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core i7 Raptor Lake - 13620H"", ""ram"": 16, ""vga"": ""Card rời - NVIDIA GeForce RTX 4050, 6 GB"", ""weight"": 1.98, ""battery"": 53.5, ""storage"": 512, ""material"": ""Vỏ nhựa - nắp lưng bằng kim loại"", ""screen_size"": 15.6, ""refresh_rate"": 144}",,TRUE,
226,A6,Laptop SSD 512GB,284,"Laptop Dell 15 DC15255 - X9YM42 (R7 7730U, 16GB, 1TB, Full HD 120Hz, OfficeH24+36, Win11)",30590000,"{""os"": ""Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm"", ""cpu"": ""AMD Ryzen 7 - 7730U"", ""ram"": 16, ""vga"": ""Card tích hợp - AMD Radeon Graphics"", ""weight"": 1.635, ""battery"": 41.0, ""storage"": 1024, ""material"": ""Vỏ nhựa"", ""screen_size"": 15.6, ""refresh_rate"": 120}",,TRUE,
227,A6,Laptop SSD 512GB,285,"Laptop Lenovo IdeaPad Slim 3 14IPH11 - 83UQ003NVN (Ultra 5 322, 16GB, 512GB, WUXGA, Win11)",25090000,"{""os"": ""Windows 11 Home SL"", ""cpu"": ""Intel Core Ultra 5 Panther Lake - 322"", ""ram"": 16, ""vga"": ""Card tích hợp - Intel Graphics"", ""weight"": 1.43, ""battery"": 60.0, ""storage"": 512, ""material"": ""Mặt lưng nhôm - Mặt dưới nhựa"", ""screen_size"": 14.0, ""refresh_rate"": 60}",,TRUE,
